#multi:
,mass A,mass B,mass C,mass D,
t,x,x,x,x,
3.366667E0,2.037450E-1,2.429635E-2,1.701124E-1,4.363464E-1
3.400000E0,2.200098E-1,8.223306E-2,1.642678E-1,4.090305E-1
3.433333E0,2.319414E-1,1.502487E-1,1.536378E-1,3.706593E-1
3.466667E0,2.325310E-1,1.496734E-1,1.530566E-1,3.713701E-1
3.500000E0,2.365632E-1,2.204921E-1,1.389044E-1,3.241074E-1
3.533333E0,2.363328E-1,2.948877E-1,1.210611E-1,2.711617E-1
3.566667E0,2.324411E-1,3.387970E-1,9.898691E-2,2.061001E-1
3.600000E0,2.220780E-1,3.992398E-1,7.630181E-2,1.312622E-1
3.633333E0,2.217399E-1,3.992398E-1,7.704065E-2,1.307905E-1
3.666667E0,2.066538E-1,4.428376E-1,4.987654E-2,5.663712E-2
3.700000E0,1.828989E-1,4.771727E-1,2.264091E-2,-5.998823E-2
3.733333E0,1.536055E-1,4.988050E-1,-5.520064E-3,-1.241241E-1
3.766667E0,1.214664E-1,5.053371E-1,-3.206060E-2,-1.846410E-1
3.800000E0,1.211217E-1,5.049963E-1,-3.273154E-2,-1.849530E-1
3.833333E0,8.281146E-2,5.056101E-1,-5.955100E-2,-2.341004E-1
3.866667E0,4.943968E-2,5.038111E-1,-8.255254E-2,-2.747251E-1
3.900000E0,-1.640698E-2,4.880715E-1,-1.004833E-1,-3.021795E-1
3.933333E0,-4.430584E-2,4.637440E-1,-1.144209E-1,-3.189883E-1
3.966667E0,-4.429787E-2,4.637440E-1,-1.137594E-1,-3.186863E-1
4.000000E0,-7.342739E-2,4.261378E-1,-1.236421E-1,-3.282076E-1
4.033333E0,-1.059325E-1,3.735552E-1,-1.285716E-1,-3.297935E-1
4.066667E0,-1.366347E-1,2.961502E-1,-1.288881E-1,-3.228158E-1
4.100000E0,-1.570848E-1,2.307935E-1,-1.269278E-1,-3.065435E-1
4.133333E0,-1.568543E-1,2.301814E-1,-1.274095E-1,-3.057681E-1
4.166667E0,-1.739771E-1,1.654268E-1,-1.195343E-1,-2.822270E-1
4.200000E0,-1.837757E-1,7.355231E-2,-1.093924E-1,-2.515976E-1
4.233333E0,-1.854586E-1,-6.571593E-4,-9.321721E-2,-2.091753E-1
4.266667E0,-1.832904E-1,-6.402238E-2,-7.526352E-2,-1.553622E-1
4.300000E0,-1.836476E-1,-6.457770E-2,-7.500189E-2,-1.552884E-1
4.333333E0,-1.731939E-1,-1.303247E-1,-5.339529E-2,-9.300620E-2
4.366667E0,-1.573277E-1,-2.036094E-1,-2.752852E-2,-2.135323E-2
